cityName,content,gender ,nickName,userLevel,score,time,date,evaluate
成都,不好看，烂片中的烂,1,张长辉,3,2.0,2020-09-13 20:18:30,2020-09-13,差评
东莞,刘亦菲姐姐太好看了吧！！！！！！里面的远景也超级宏伟！！！！！,2,我演戈多,3,5.0,2020-09-13 20:18:12,2020-09-13,好评
深圳,极差，没有演技，没有剧情，一无所有！,0,张丽,3,0.5,2020-09-13 20:18:11,2020-09-13,差评
泉州,太难看了，没意思,1,业日共龙,2,0.5,2020-09-13 20:18:08,2020-09-13,unkown
苏州,没那么好看也没那么难看，剧情反正很奇怪,0,NwR884818608,2,2.5,2020-09-13 20:18:05,2020-09-13,购票
杭州,挺好看的啊，为啥评分不高,0,出色丶,3,5.0,2020-09-13 20:17:54,2020-09-13,好评
上海,颠覆男权主义，推崇女性独立，符合男女平等，非常好的迪士尼公主系列,2,Nina,2,5.0,2020-09-13 20:17:50,2020-09-13,unkown
成都,中规中矩的剧情，看的就是个情怀,0,80影儿,5,4.0,2020-09-13 20:17:43,2020-09-13,好评
大连,刘亦菲太美了！！！我男朋友都疯了！要和她结婚了😊,2,八九,2,2.5,2020-09-13 20:17:37,2020-09-13,unkown
乐清,打戏很棒，剧情尚可，代父从军，没什么好讲的。特效很棒，以及我女朋友的剧，为什么不支持？,0,羽殇君暮,2,5.0,2020-09-13 20:17:37,2020-09-13,unkown
上海,不好看，跟抗日神剧一样,0,百邪,4,0.5,2020-09-13 20:17:33,2020-09-13,unkown
大石桥,很好        就是3d眼镜不咋好     ,0,止于终老。,2,5.0,2020-09-13 20:17:33,2020-09-13,unkown
东莞,花木兰好看，刘亦菲也很漂亮。,1,꧁༺戰༒龍༻꧂,3,5.0,2020-09-13 20:17:24,2020-09-13,好评
合肥,好帅！！！好看！,2,百里寺,2,5.0,2020-09-13 20:17:21,2020-09-13,好评
高州,没啥感触，就当普普通通的看完了一部片，没笑点、没哭点、也不觉得场面有多震撼。就普普通通。但至少比信条好，看信条 简直就是看了个寂寞🙄,0,Roslin,2,3.0,2020-09-13 20:17:18,2020-09-13,unkown
遂宁,其实剧情不错，不知道为什么那么多自媒体抓着化妆的细节否定了整部电影。自己的文化被他国演绎，且是从正面讲诉，是好事。诋毁的人，是该露脸的时候，拿屁股出去展示。,2,吃吃吃吃吃吐了,3,5.0,2020-09-13 20:17:12,2020-09-13,unkown
东阳,刘亦菲🥰🥰🥰,1,八白左辅,2,5.0,2020-09-13 20:17:09,2020-09-13,好评
广安,非常好看，值得二刷。刘亦菲好美腻啊,0,哼哼哼,2,5.0,2020-09-13 20:17:05,2020-09-13,unkown
广州,过得去，如果是中国人导，可能更精彩,2,子 芙,2,3.0,2020-09-13 20:16:51,2020-09-13,购票
仁怀,真的A爆了，剧情很好看，推荐必须推荐，是一部看了不会后悔的电影，我觉得我还要二刷,2,吴小韵,1,5.0,2020-09-13 20:16:36,2020-09-13,好评
长沙,除了颜值，真的好烂,2,设个名字好麻烦,2,0.5,2020-09-13 20:16:28,2020-09-13,差评
佛山,花木兰很帅！,2,天降小仙女,5,5.0,2020-09-13 20:16:27,2020-09-13,好评
嘉兴,最美女神的电影也不怎么样,0,DOY763113875,2,3.0,2020-09-13 20:16:26,2020-09-13,购票
杭州,总体来说，各个明星演技派，所以剧情虽然一般般，但是看着还行。,0,烟染 🔱素人颜,3,4.0,2020-09-13 20:16:23,2020-09-13,unkown
柳州,4分给刘亦菲的美貌,2,顾盼生,3,2.0,2020-09-13 20:16:22,2020-09-13,差评
深圳,非常好看！！！强力推荐！！！,1,心情就像下雨天,1,5.0,2020-09-13 20:16:21,2020-09-13,好评
东莞,不错，女主角演的不错,2,移动电源514,2,5.0,2020-09-13 20:16:20,2020-09-13,好评
深圳,剧情雷人，其他还好，毕竟迪士尼……,0,WYH,2,3.0,2020-09-13 20:16:20,2020-09-13,unkown
黄冈,花木兰前半段真的好看，包括从军之类的但是从单独领兵出来，第一次遇见巫女，强行让她成为女儿身，此处第一个让我觉得尬衔接的地方后来巫女死了继续尬剧情全部剧情与前面动画版木兰没多大差别但是删了很多经典部分，剧情超级不连贯已经无吸引点打戏不错，演员不错但这不妨碍它是一部不好看的电影可能是美女与野兽，灰姑娘让我对公主系列抱有太多的期待了吧,0,苡牧为羚,2,2.0,2020-09-13 20:16:12,2020-09-13,unkown
唐山,好看，差点被网友们骗了，留一份演技不错,2,run,2,5.0,2020-09-13 20:16:11,2020-09-13,unkown
南安,挺好看的啊  ,2,谢多余,4,4.0,2020-09-13 20:16:08,2020-09-13,好评
廊坊,很好很好很好👍,0,陈勇,3,5.0,2020-09-13 20:16:06,2020-09-13,好评
郴州,超级烂片，烂烂烂,1,Memory、,2,0.5,2020-09-13 20:16:06,2020-09-13,unkown
枣庄,差评，不咋地，不建议h观看,0,天^空,1,0.5,2020-09-13 20:16:04,2020-09-13,差评
嵊州,整体还不错 就是女巫死的太突然了😂,2,大雄没了哆啦A梦,3,4.5,2020-09-13 20:15:55,2020-09-13,好评
南京,发现导演或者编剧***** 剧情跳那么多那么快,1,蜡笔没了小新736,3,0.5,2020-09-13 20:15:47,2020-09-13,差评
启东,挺好看的啊，网上不知道为什么恶意这么大，真的很精彩,2,一米阳光,2,5.0,2020-09-13 20:15:46,2020-09-13,unkown
十堰,蛮好看就是对于巫女的死太突然了 ,2,Ahri,2,4.0,2020-09-13 20:15:36,2020-09-13,unkown
即墨,嗯，刘亦菲真漂亮。,0,崽崽是只蓝白猫,2,3.5,2020-09-13 20:15:29,2020-09-13,购票
丽江,一般般，剧情感觉有点……,0,以便以谢,2,3.5,2020-09-13 20:15:29,2020-09-13,购票
东莞,太好看了，为什么评分这么低,2,不傻不闹,2,5.0,2020-09-13 20:15:17,2020-09-13,unkown
淮南,建议导演了解一下木兰辞,1,kio,2,2.0,2020-09-13 20:15:16,2020-09-13,unkown
汕头,好看。没有网上说的那么差,1,vdp802825992,2,5.0,2020-09-13 20:15:06,2020-09-13,好评
长沙,经典的ip，豪华的演员阵容，迪士尼巨额投资，精美的制作，在中国巨幕的强大硬件的加持，杜比音效，舒适的观影环境，宽大的座椅，真的是一场视听盛宴。,0,tjj88888888,1,5.0,2020-09-13 20:14:35,2020-09-13,unkown
重庆,很不错，不像网上说的那样,2,🌵,1,5.0,2020-09-13 20:14:24,2020-09-13,unkown
简阳,没啥太精彩的部分，太普通了内容。,0,从未认真过,2,3.5,2020-09-13 20:14:13,2020-09-13,购票
杭州,纠结剧情的，去看历史书好吗？,0,WAN,3,5.0,2020-09-13 20:14:05,2020-09-13,unkown
长春,3D效果很好，被亦菲姐姐圈粉啦！建议大家自己去感受影片效果，不要被评分左右，很好看的电影，很有震撼力,2,XkY956948864,3,4.5,2020-09-13 20:13:49,2020-09-13,好评
深圳,很好看的电影,0,杰克冯Jack,2,4.5,2020-09-13 20:13:44,2020-09-13,好评
广州,神仙姐姐帅炸了,1,心情,1,5.0,2020-09-13 20:13:07,2020-09-13,好评
广州,非常好看，我老婆女儿特喜欢,1,广州成飞,2,4.0,2020-09-13 20:12:54,2020-09-13,unkown
天津,挺好的，神仙姐姐演技不错,2,书辞,1,5.0,2020-09-13 20:12:44,2020-09-13,好评
邵阳,一般，故事情节不够紧凑,0,A何先生,2,3.0,2020-09-13 20:12:44,2020-09-13,购票
黄山,剧情太烂，，，,1,Rock840,2,3.5,2020-09-13 20:12:31,2020-09-13,购票
广州,非常，非常好看，盼望了很久，终于看到如此好看的迪士尼大片。花木兰真棒！！忠勇真！！加上20%的创意是非常好看的，尤其是天空飞翔的凤凰，蒙太奇，用的非常好！！！,1,集百福，戒,1,5.0,2020-09-13 20:12:30,2020-09-13,unkown
深圳,还行吧 😊 😊 ,1,没有梦想，何必远方,4,4.0,2020-09-13 20:11:53,2020-09-13,好评
深圳,感谢中国巨幕CGS组织的活动，第一次看巨幕呀🤗，好激动，挑选来挑选去，最后选择在新城市广场新南国影院店体验，跟着团长混肯定没错😜       直接在五楼巨幕厅取票，扫二维实名登记，电影准点开始。       巨幕厅的座位软硬合适，音响效果好。 影片讲述了花木兰女扮男装，代父从军、勇战柔然的故事。特别是两军交战时候的场景适合在影院看，既有气势，也不刺耳。神仙姐姐扮演的木兰自然，带着一股英气，最后木兰和父亲拥抱的那幕感觉不大合适，中国父女之间关系还是比较含蓄，更何况是古代，最后一看原来导演是歪果仁，好吧，原来如此。      希望大家到影院去体验吧😉,2,babashenzhen,2,5.0,2020-09-13 20:11:48,2020-09-13,unkown
广州,剧情一般，没啥代入感,1,转角处426,2,3.0,2020-09-13 20:11:41,2020-09-13,购票
南宁,服装特效挺好的，剧情有些快，故事进展比较快，有点简短了，结尾也很快,2,uyr364700800,2,4.0,2020-09-13 20:11:36,2020-09-13,好评
西安,花木兰之前看过动画版，但是让刘亦菲演绎的还是对木兰的家、国、孝感动，这部片子可以让孩子们学习一下爱国，爱家这种木兰精神，感谢【吃喝玩乐看电影】组织的观影活动，华夏优加影城，杜比全景声巨幕极致观影很棒哦！,1,碎了伊地,2,5.0,2020-09-13 20:11:30,2020-09-13,unkown
天津,好看，不错，可以观看,0,ZdL417976917,3,5.0,2020-09-13 20:11:25,2020-09-13,unkown
长沙,以后不要看老外整的中国片了,0,老钱,3,3.0,2020-09-13 20:11:15,2020-09-13,购票
溆浦,影片前半部分特效剧情确实不错，尤其是两军交战时的视觉效果还是挺震撼的。不过后半部分剧情有了坏人死于话多的老套路，有点打折扣了。总体还是不错的，诠释了巾帼不让须眉的主色调吧！忠、勇、真的军队品质到最后的孝的诠释，提现了中华民族几千年的传承下来的优良品质，实属可贵。,1,存野,1,4.0,2020-09-13 20:11:07,2020-09-13,unkown
上海,表扬神仙姐姐的颜……剧情真的很一般……,2,西洲,1,3.5,2020-09-13 20:10:59,2020-09-13,购票
肥城,不把它当做《花木兰》来看，还是有点看点的，挺搞笑的,2,思远Sherry,2,3.0,2020-09-13 20:10:34,2020-09-13,购票
吉安,特别好看，忠，勇，真，花木兰表现的淋淋尽致！,2,佳若坊王星15397109869,2,5.0,2020-09-13 20:10:23,2020-09-13,好评
深圳,太好看了！刘亦菲很像木兰,0,💎qiqi全球精品GO💎,3,5.0,2020-09-13 20:10:03,2020-09-13,好评
上海,终于等到周末一家三口看了花木兰，从官宣就一直关注，慢慢粉上了刘亦菲，最近黑子黑她到丧心病狂，即感到愤怒，又心疼她，终于熬到看到大屏幕的她，然后迫不及待来评价这部电影和刘亦菲的表现，我想给这部电影90分，这是一部优秀的影片，如果开头木兰逐鸡的部分拍的自然些，及凤凰的效果更逼真一些，我会觉得基本是部完美迪斯尼大片，刘亦菲的表演很有层次，每个情节都演出了那种感觉，还有就是再多一点搞笑片段和插曲就更好了，也喜欢其他演员的表演，明天要去二刷！[赞][微笑],0,138xxxx4881,2,5.0,2020-09-13 20:09:49,2020-09-13,好评
安康,很精彩，没有网上说的那么差，神仙姐姐很帅气，值得一看,1,阮氏GROUP,1,5.0,2020-09-13 20:09:43,2020-09-13,好评
西安,不推荐，生搬硬套的中国风满屏的尴尬,2,宝雍雍,4,1.5,2020-09-13 20:09:39,2020-09-13,unkown
上海,最喜欢的disney真人公主电影之一。很好看！,0,wulixixi,1,5.0,2020-09-13 20:09:34,2020-09-13,unkown
秦皇岛,电影好不好看在于观看者的心情是否美丽.反正我觉得不错😂😂,1,铭矾,2,5.0,2020-09-13 20:09:28,2020-09-13,unkown
成都,神仙姐姐，飒！,0,鼹鼠跳过橙汁,3,5.0,2020-09-13 20:09:19,2020-09-13,unkown
南京,还是看赵薇版的吧！,1,🙄 丑哥🙄,2,2.0,2020-09-13 20:09:11,2020-09-13,unkown
合肥,太好看，不要听网上的黑评 真的很好看,0,梦梦杀猪了,2,5.0,2020-09-13 20:09:05,2020-09-13,unkown
中山,感觉越往后，剧情越赶，好像赶时间一样。,0,HFw903396888,2,3.0,2020-09-13 20:08:51,2020-09-13,购票
广州,三分全给刘亦菲,1,看戏的胖虎,4,3.0,2020-09-13 20:08:40,2020-09-13,购票
上海,当公主电影看就还不错啊 要去抠情节？拜托,1,Ray,3,4.0,2020-09-13 20:08:38,2020-09-13,好评
杭州,很不错，没有说的那么差啊,1,是仙不留行,2,4.5,2020-09-13 20:08:35,2020-09-13,好评
佛山,一般般吧，剧情比较乱,1,海底小纵队。,1,2.5,2020-09-13 20:08:28,2020-09-13,购票
梅州,期待满满，看完觉得真不行,0,LsZ894239621,2,1.0,2020-09-13 20:08:16,2020-09-13,差评
唐山,我爱了，刘亦菲太好看了,1,K·W,1,5.0,2020-09-13 20:08:03,2020-09-13,好评
安阳,内容题材很正面，爱护我们祖国，,1,张振,1,5.0,2020-09-13 20:08:02,2020-09-13,unkown
长沙,信我的！一定要看国语版！理由是不会出戏！迪士尼的语言讲述了一个中国故事，既然叫真人版，拍摄风格还有动画的影子，画面纯净，故事简练。+1星给配音，中国元素还是要中文才能体现其神韵，中文配音绝对是电影的二次加工，中西文化的差异明显，很多台词看英文太直缺少了味道。+1星给CGS中国巨幕，迪士尼的片子，色彩，音效都没得说，CGS中国巨幕观影能带来更大的沉浸感，色彩更鲜亮，细节更多，精细的镜头胭脂妆粉粒粒可见，盔甲剑光，甚至铁骑踏漠带起的沙石都不会错过。震撼的音效如身临其境，飞箭入木，奔马如雷，烘托出更好氛围。（另外建议片尾不要走，不听杜比音效下的Loyal Brave True你会亏😄）,1,隐藏文件,3,4.0,2020-09-13 20:08:00,2020-09-13,unkown
连云港,看之前因为网上的评论有点担心，看完发现多虑了，电影很精彩。,2,ffforu,1,5.0,2020-09-13 20:07:33,2020-09-13,好评
宿迁,挺好看的，没有网评说的那么不好,2,酱酱,2,5.0,2020-09-13 20:07:26,2020-09-13,unkown
上海,我想给这部电影90分，这是一部优秀的影片，如果开头木兰逐鸡的部分拍的自然些，及凤凰的效果更逼真一些，我会觉得基本是部完美迪斯尼大片，刘亦菲的表演很有层次，每个情节都演出了那种感觉，还有就是再多一点搞笑片段和插曲就更好了，也喜欢其他演员的表演，明天要去二刷！[赞][微笑],0,138xxxx4881,2,4.5,2020-09-13 20:07:01,2020-09-13,好评
新密,我觉得制作的让人很尴尬，然后，服装是很棒的！如果再生动一点就更好了，我们中国女演员刘亦菲就是不一样，当她头发披下来的时候我就感觉很美，很飒！！其实还是不错的，也是蛮厉害的，推荐！,0,minnie,2,4.0,2020-09-13 20:07:00,2020-09-13,好评
海宁,很好看，演技好,2,十月,1,5.0,2020-09-13 20:06:57,2020-09-13,unkown
宜宾,浪费花木兰这个题材,0,YtK639488061,2,3.5,2020-09-13 20:06:45,2020-09-13,购票
绵阳,虚虚实实，有远有进，有特写，总之好评,2,圈圈,3,5.0,2020-09-13 20:06:33,2020-09-13,好评
绵阳,一个字！尬！！！,0,roD849746147,2,1.5,2020-09-13 20:06:28,2020-09-13,差评
通许县,电影还是不错的，就是看的过程中有卡的地方。,0,芽芽丫丫,1,3.5,2020-09-13 20:06:26,2020-09-13,购票
深圳,故事情节改的没有动画原版的好，整部戏的打戏不错，刘亦菲打戏出彩，但情感的部分演一般般，毕竟大制作总体还行,1,輝仔,3,3.5,2020-09-13 20:06:09,2020-09-13,购票
杭州,刘亦菲绝美！,0,倪文君,2,5.0,2020-09-13 20:06:09,2020-09-13,unkown
广州,巾帼不让须眉很好👍👍,1,🇨🇳,2,4.0,2020-09-13 20:06:07,2020-09-13,unkown
无锡,很多人说好看，很多人说不好看。想看就看，何须犹豫。挺好看的电影。,0,天馬行空WF,3,5.0,2020-09-13 20:06:00,2020-09-13,好评
济南,没有动画版的花木兰好看,1,Paul.New.Gatsby,2,4.0,2020-09-13 20:05:44,2020-09-13,unkown
揭阳,挺好看的，谁说女子不如男，整个过程都是想着这句话。里面的打戏也挺nice的。,2,小呆上天,2,4.5,2020-09-13 20:05:34,2020-09-13,好评
龙游,挺值得一看！,2,为你笑为你闹,1,5.0,2020-09-13 20:05:17,2020-09-13,好评
佛山,我觉得没影评说的那么差 我觉得OK,2,iamyukiko,3,5.0,2020-09-13 20:05:14,2020-09-13,好评
合肥,很好看 宝贝很喜欢,0,KJs715827950,2,4.5,2020-09-13 20:05:13,2020-09-13,好评
杭州,刘亦菲演技很好呀！我力挺！,2,一十二,2,5.0,2020-09-13 20:05:00,2020-09-13,unkown
成都,令人窒息，乱七八糟的剧情,2,sober,2,0.5,2020-09-13 20:04:56,2020-09-13,unkown
上海,我觉得还不错啊，不知为何评分这么低，动作戏还不错，再带点女巫神话,2,1001页,2,5.0,2020-09-13 20:04:53,2020-09-13,好评
广州,影片很迪士尼，没有那么差，刘亦菲表演的很棒，反正一点也不尬，想看历史片的还不要去看了，这是一个公主片，棒,2,🙃,2,5.0,2020-09-13 20:04:51,2020-09-13,unkown
厦门,剧情有点硬伤，尤其是那个无所不能的巫女甘愿被一箭射死…一个反派首领就这样就挂了,2,麦子与奶昔,2,2.5,2020-09-13 20:04:46,2020-09-13,购票
乐清,超级烂的剧情和台词,0,fUX327319938,4,1.0,2020-09-13 20:04:25,2020-09-13,差评
惠州,把它当作个童话故事来看，还是挺好看的,2,呀米,3,4.0,2020-09-13 20:04:17,2020-09-13,好评
上海,根本没有舆论评价的那么不堪，配乐，画面都很美，剧情紧凑，易懂，大家亲自去看了再打分吧，不要人云亦云,0,hc830609,2,4.5,2020-09-13 20:04:06,2020-09-13,unkown
昆明,太好看了，迪士尼特效就是牛，演技特效炸裂,1,雪原,2,5.0,2020-09-13 20:04:04,2020-09-13,好评
上海,终于等到周末一家三口看了花木兰，从官宣就一直关注，慢慢粉上了刘亦菲，最近黑子黑她到丧心病狂，即感到愤怒，又心疼她，终于熬到看到大屏幕的她，然后迫不及待来评价这部电影和刘亦菲的表现，我想给这部电影90分，这是一部优秀的影片，如果开头木兰逐鸡的部分拍的自然些，及凤凰的效果更逼真一些，我会觉得基本是部完美迪斯尼大片，刘亦菲的表演很有层次，每个情节都演出了那种感觉，还有就是再多一点搞笑片段和插曲就更好了，也喜欢其他演员的表演，明天要去二刷！[赞][微笑],0,138xxxx4881,2,5.0,2020-09-13 20:04:03,2020-09-13,好评
廊坊,除了口型对不上，其他挺好的！,2,_qq3vn1403241861,2,4.5,2020-09-13 20:04:02,2020-09-13,好评
迁安,超级好看，刘亦菲超级漂亮，迪士尼各方面也都是大制作，五星好评,2,_qqdn51436433070,1,5.0,2020-09-13 20:03:57,2020-09-13,好评
苏州,看懂了就觉得很好看,0,中国红（冬清）,2,5.0,2020-09-13 20:03:51,2020-09-13,好评
武汉,挺好看啊，都在黑什么呢,0,_qq2vk1432881294,4,5.0,2020-09-13 20:03:51,2020-09-13,unkown
北京,太一般了，编剧导演都是外国籍，怎么可能把中国经典拍出来，幸亏有一帮影帝影后顶着，要不真没得看了,2,聂,2,2.5,2020-09-13 20:03:51,2020-09-13,unkown
太原,花木兰这个应该由中国导演开拍，外国人对花木兰这个故事其中的真髓理解的不到位，对中国文化理解的不到位，演员演技可以，故意情节毫不留情的说，不好，总体而言，一般般吧，很一般,1,TgT422041478,1,1.5,2020-09-13 20:03:50,2020-09-13,差评
晋江市,这剧情真是无语了,0,寒莹养生减肥🎀陈莉,3,0.5,2020-09-13 20:03:34,2020-09-13,差评
信丰,星是给红衣刘亦菲的毕竟人是真的好看，可是这个电影为什么要3d它哪里3d了？？？,2,睡觉时不困,3,1.0,2020-09-13 20:03:23,2020-09-13,差评
北京,看之前，看很多人给低分，看后，刘亦菲的演技确实细腻，确实很好！,2,songsong0728,4,5.0,2020-09-13 20:03:20,2020-09-13,好评
北京,一般般，胡拍的,1,邓杨波,2,2.5,2020-09-13 20:03:19,2020-09-13,unkown
杭州,一般般，除了明星多，剧情剪辑都很尴尬,0,24小时就是一天,2,4.0,2020-09-13 20:03:16,2020-09-13,unkown
诸暨,好好的一个中国传奇故事人物让一个外国人做导演什么鬼啊  她知道个鬼啊   更无语的是还让一群外国人来演  完全毁掉了我对花木兰的形象  去看看赵薇演的和袁咏仪演的花木兰吧  那样的才是,0,FkW682402667,3,0.5,2020-09-13 20:03:09,2020-09-13,unkown
大连,没有期待那么好,1,狂四,2,3.0,2020-09-13 20:03:03,2020-09-13,购票
齐齐哈尔,喜欢甄子丹，巩皇，刘亦菲。大牌云集，视观盛宴,0,水晶,1,4.5,2020-09-13 20:03:02,2020-09-13,好评
杭州,太好看了，刘木兰好飒❤️,2,Yuki,1,5.0,2020-09-13 20:03:02,2020-09-13,unkown
广州,影片需要大篇幅才能解释的东西用东方神话色彩一笔带过，觉得很好看（虽然小菲菲很加分）为啥差评这么多？难道我是非主流？  ​​​  ​​​,0,_qqzkw1438842853,2,5.0,2020-09-13 20:03:01,2020-09-13,好评
上海,没有失望😁,0,_qqhd21392897510,3,4.0,2020-09-13 20:03:01,2020-09-13,好评
武汉,好看，没有所说的那么差，推荐,0,lyx😐,2,5.0,2020-09-13 20:02:59,2020-09-13,unkown
成都,不带任何粉丝滤镜看，也觉得非常好看,2,🍉 🍉 🍉,2,5.0,2020-09-13 20:02:56,2020-09-13,unkown
大连,特别好看！很喜欢 刘亦菲演的真的好好！,0,Cécilia 🎈,2,5.0,2020-09-13 20:02:52,2020-09-13,好评
齐齐哈尔,唯一遗憾就是没有听到木兰诗,0,董明伟,4,5.0,2020-09-13 20:02:43,2020-09-13,好评
南昌,挺好的。。。,0,程思思728,2,4.5,2020-09-13 20:02:39,2020-09-13,好评
北京,中文版远不如英文版好看，配角配音很拉胯，英语版是真的优秀,0,半生,3,5.0,2020-09-13 20:02:38,2020-09-13,好评
成都,可以看 、还可以,2,小谢,1,5.0,2020-09-13 20:02:37,2020-09-13,unkown
襄阳,一直很期待，今天终于看了，很好看。,2,EBM381955558,2,5.0,2020-09-13 20:02:36,2020-09-13,好评
武汉,好看啊！搞不懂那些差评的人是哪来的 恶意点评有意思？,2,S·mu 思木美学,2,5.0,2020-09-13 20:02:32,2020-09-13,unkown
北京,比预想好看的太多了，中国故事，世界榜样。,1,一生一个浪子浩,1,5.0,2020-09-13 20:02:09,2020-09-13,unkown
武汉,演员特效都很好，就是不知道片子剪的怎么回事，很仓促的结尾,2,.,1,2.0,2020-09-13 20:02:06,2020-09-13,差评
长沙,作为一部迪士尼公主系列的电影，整体故事是完整的，木兰的忠、勇、真、孝也表达出来了，刘亦菲的武术功底很好打戏精彩人又超漂亮，巩俐、甄子丹、李连杰这些老戏骨的出演给影片大大加分。在CGS中国巨幕厅观看太享受了吧！巨大屏，声效都是一种享受！,0,L先森,2,5.0,2020-09-13 20:02:03,2020-09-13,unkown
天津,女巫死得的确有点莫名其妙,0,,2,5.0,2020-09-13 20:01:58,2020-09-13,unkown
上海,刘亦菲太帅了,0,小凯凯凯,4,5.0,2020-09-13 20:01:51,2020-09-13,好评
广州,说实话我是冲刘亦菲去看的，没有到很难看的地步，电影花木兰本身就是经典的，刘亦菲巨漂亮！最后有几幕 爱了,0,鲜橙儿,2,4.5,2020-09-13 20:01:46,2020-09-13,好评
濮阳,很好看啊 人美演技在线 不懂为什么那么多吐槽的 ,0,自来卷都不是坏人,3,5.0,2020-09-13 20:01:42,2020-09-13,好评
宝鸡,睡着了看完结束了我也不知道,0,[机智][机智],2,5.0,2020-09-13 20:01:39,2020-09-13,unkown
广州,虽然故事情节非常普通，「气」的设定也压根没有用上，战争场面也完全没有看过瘾，但是童年木兰和童年妹妹演员超卡哇伊颜值给片子加分了。当然，刘天仙出场第一个镜头也算是惊艳的，谋女郎演技依旧没得说。磅礴的音乐、庄严的仪式感增强了振奋与感动。话说美国人打造的宫廷景观与中国人自己的比起来还真是别样风味。最后，华为或成最大赢家。,1,安德撸,2,5.0,2020-09-13 20:01:25,2020-09-13,好评
连云港,太好看了！！又一次被姐姐圈粉！帅惨了,0,理想型。,2,5.0,2020-09-13 20:01:20,2020-09-13,好评
广州,刘亦菲好好看,1,巫文杰,2,5.0,2020-09-13 20:01:18,2020-09-13,unkown
北京,好看，都把我看哭,2,倩,2,5.0,2020-09-13 20:01:15,2020-09-13,unkown
西安,怎么外国人拍的，服装，妆容都太奇怪了，这是他们眼中的中国？不懂乱拍。,2,Cherry,3,0.5,2020-09-13 20:01:14,2020-09-13,差评
常德,不好，外国人拍不好中国故事,2,朵朵,2,0.5,2020-09-13 20:01:13,2020-09-13,差评
玉林,辣鸡电影不值得,2,就.,2,0.5,2020-09-13 20:01:11,2020-09-13,差评
龙岩,中国的故事……,2,雨2839,2,5.0,2020-09-13 20:01:10,2020-09-13,unkown
来宾,穿越者木兰？算了吧，赚钱不易不舍得糟蹋,0,不是小哥哥aa,4,0.5,2020-09-13 20:01:09,2020-09-13,unkown
中山,真是烂片  不想吐槽,0,俏巴啊,1,0.5,2020-09-13 20:01:06,2020-09-13,差评
武汉,女性自强之路,0,🐇,2,5.0,2020-09-13 20:01:05,2020-09-13,好评
唐山,3d效果差点，别的还行,1,卫星.,2,5.0,2020-09-13 20:00:58,2020-09-13,好评
肇庆,刘亦菲很美 花木兰前期太弱了,1,喆,3,5.0,2020-09-13 20:00:56,2020-09-13,好评
南京,花木兰黑过头了吧，那么多黑子我就多给一分吧,0,杰、。,2,5.0,2020-09-13 20:00:55,2020-09-13,好评
泸州,尴尬癌都犯了，冲着主演来的,1,MONSTER,3,0.5,2020-09-13 20:00:50,2020-09-13,unkown
成都,挺好看的啊…没说的那么不好,2,枕头宝,2,5.0,2020-09-13 20:00:49,2020-09-13,unkown
彭水苗族土家族自治县,还行，中山市找找看快手,0,惡,1,4.0,2020-09-13 20:00:40,2020-09-13,好评
东莞,是黄江越界思哲的老会员了，以前基本每周都会去看电影，今天下午去看电影，一个男职员态度奇差，大概率是看我一个人好欺负，不发出声音，看嘴型都是骂人的话，一个字“烂”，回家就把会员卡扔了，永远都不会再去,0,brR506682371,2,4.0,2020-09-13 20:00:25,2020-09-13,unkown
宁乡,好看！！推荐！！！！,0,7,3,5.0,2020-09-13 20:00:24,2020-09-13,unkown
遵义,不知道怎么说，反正已经不是我映像里的花木兰了！,2,木木_MUMMUM,3,5.0,2020-09-13 20:00:19,2020-09-13,好评
湛江,挺好的，就是欠字幕了,2,玉蘭,3,4.0,2020-09-13 19:59:58,2020-09-13,unkown
北京,给两星半其实挺宽容的了，抛开历史、朝代等细节不说，怎么这次迪士尼也不会好好讲故事了呢？98动画珠玉在前，论故事轮逻辑论气势论幽默，统统都在线，怎么一改编，精华全无呢？故事没逻辑不说，反派就是一堆神经病啊！也就是配乐还不错。,0,王小排,4,2.5,2020-09-13 19:59:50,2020-09-13,购票
上海,太出戏了，就感觉是看动画片,0,vLL736642201,2,2.0,2020-09-13 19:59:39,2020-09-13,unkown
天津,带孩子一起看的感觉挺好的,0,冰水茗瑶,3,5.0,2020-09-13 19:59:26,2020-09-13,unkown
深圳,还是挺精彩的，很励志的一部电影，值得大家观看🙂,0,Stl796197150,4,5.0,2020-09-13 19:59:20,2020-09-13,好评
文山,它确实有槽点，就像一个凡人这世上本就没有完美的事，又何必鸡蛋里挑骨头。至少影片一直传递的是正能量，演员都是好演员，这就够了。值得去看,0,人间腊月天,4,5.0,2020-09-13 19:59:15,2020-09-13,好评
北京,我的女神永远是女神,1,国安是冠军球迷,2,5.0,2020-09-13 19:59:14,2020-09-13,好评
顺德,剧情很多bug 很多不合理的地方 而且感觉把中国人严重丑化,0,Mls248962454,2,2.0,2020-09-13 19:59:11,2020-09-13,差评
义乌,根本就没有网传那么难看。还说刘亦菲面瘫？去参军你们家嬉皮笑脸？,1,想吃雪糕了,3,5.0,2020-09-13 19:58:54,2020-09-13,好评
北京,翔，美国人拉出来的,0,与拉玛相会,4,0.5,2020-09-13 19:58:43,2020-09-13,unkown
杭州,太难看了，比八佰差了太多了，差一点半路离场，看了花木兰费钱费时间,0,面包云,2,0.5,2020-09-13 19:58:41,2020-09-13,unkown
